code,date,price
131100,2021-02-24,1825
131100,2021-02-23,1870
131100,2021-02-22,1870
020710,2021-04-05,5870
020710,2021-04-02,5810
020710,2021-04-01,5930
020710,2021-03-31,5900
020710,2021-03-30,5630
020710,2021-03-29,5510
020710,2021-03-26,5650
020710,2021-03-25,5630
020710,2021-03-24,5630
020710,2021-03-23,5580
020710,2021-03-22,5730
020710,2021-03-19,5800
020710,2021-03-18,5750
020710,2021-03-17,5750
020710,2021-03-16,5910
020710,2021-03-15,5600
020710,2021-03-12,5510
020710,2021-03-11,5460
020710,2021-03-10,5320
020710,2021-03-09,5380
020710,2021-03-08,5440
020710,2021-03-05,5470
020710,2021-03-04,5500
020710,2021-03-03,5450
020710,2021-03-02,5290
020710,2021-02-26,5330
020710,2021-02-25,5520
020710,2021-02-24,5440
020710,2021-02-23,5650
020710,2021-02-22,5650
131090,2021-04-05,1485
131090,2021-04-02,1475
131090,2021-04-01,1470
131090,2021-03-31,1430
131090,2021-03-30,1425
131090,2021-03-29,1405
131090,2021-03-26,1395
131090,2021-03-25,1405
131090,2021-03-24,1435
131090,2021-03-23,1460
131090,2021-03-22,1430
131090,2021-03-19,1450
131090,2021-03-18,1485
131090,2021-03-17,1490
131090,2021-03-16,1455
131090,2021-03-15,1485
131090,2021-03-12,1550
131090,2021-03-11,1550
131090,2021-03-10,1550
131090,2021-03-09,1550
131090,2021-03-08,1550
131090,2021-03-05,1550
131090,2021-03-04,1550
131090,2021-03-03,1550
131090,2021-03-02,1550
131090,2021-02-26,1550
131090,2021-02-25,1550
131090,2021-02-24,1550
131090,2021-02-23,1550
131090,2021-02-22,1550
290520,2021-04-05,16900
290520,2021-04-02,17300
290520,2021-04-01,17200
290520,2021-03-31,17300
290520,2021-03-30,17500
290520,2021-03-29,17450
290520,2021-03-26,17350
290520,2021-03-25,17450
290520,2021-03-24,17500
290520,2021-03-23,17600
290520,2021-03-22,17600
290520,2021-03-19,17600
290520,2021-03-18,17600
290520,2021-03-17,17200
290520,2021-03-16,17300
290520,2021-03-15,17300
290520,2021-03-12,17400
290520,2021-03-11,16950
290520,2021-03-10,16250
290520,2021-03-09,16200
290520,2021-03-08,16950
290520,2021-03-05,17750
290520,2021-03-04,18200
290520,2021-03-03,18400
290520,2021-03-02,18400
290520,2021-02-26,18550
290520,2021-02-25,19200
290520,2021-02-24,18850
290520,2021-02-23,19350
290520,2021-02-22,19750
226330,2021-04-05,15300
226330,2021-04-02,15550
226330,2021-04-01,15550
226330,2021-03-31,16000
226330,2021-03-30,15600
226330,2021-03-29,15800
226330,2021-03-26,15800
226330,2021-03-25,16100
226330,2021-03-24,15450
226330,2021-03-23,15400
226330,2021-03-22,15150
226330,2021-03-19,15900
226330,2021-03-18,16250
226330,2021-03-17,16000
226330,2021-03-16,15700
226330,2021-03-15,15650
226330,2021-03-12,15350
226330,2021-03-11,15050
226330,2021-03-10,14950
226330,2021-03-09,14700
226330,2021-03-08,15200
226330,2021-03-05,15750
226330,2021-03-04,15500
226330,2021-03-03,16100
226330,2021-03-02,16150
226330,2021-02-26,16000
226330,2021-02-25,16750
226330,2021-02-24,15750
226330,2021-02-23,15800
226330,2021-02-22,16400
108320,2021-04-05,85500
108320,2021-04-02,79100
108320,2021-04-01,75800
108320,2021-03-31,75600
108320,2021-03-30,78000
108320,2021-03-29,73100
108320,2021-03-26,75700
108320,2021-03-25,75500
108320,2021-03-24,76600
108320,2021-03-23,76100
108320,2021-03-22,76100
108320,2021-03-19,73600
108320,2021-03-18,72700
108320,2021-03-17,74100
108320,2021-03-16,73800
108320,2021-03-15,70000
108320,2021-03-12,68800
108320,2021-03-11,68600
108320,2021-03-10,62500
108320,2021-03-09,61300
108320,2021-03-08,62500
108320,2021-03-05,65000
108320,2021-03-04,66200
108320,2021-03-03,67900
108320,2021-03-02,67000
108320,2021-02-26,64200
108320,2021-02-25,65800
108320,2021-02-24,64600
108320,2021-02-23,66300
108320,2021-02-22,67800
222420,2021-04-05,2120
222420,2021-04-02,2120
222420,2021-04-01,2210
222420,2021-03-31,2250
222420,2021-03-30,2220
222420,2021-03-29,2235
222420,2021-03-26,2210
222420,2021-03-25,2230
222420,2021-03-24,2260
222420,2021-03-23,2350
222420,2021-03-22,2205
222420,2021-03-19,2245
222420,2021-03-18,2220
222420,2021-03-17,2270
222420,2021-03-16,2255
222420,2021-03-15,2320
222420,2021-03-12,2215
222420,2021-03-11,2185
222420,2021-03-10,2175
222420,2021-03-09,2280
222420,2021-03-08,2460
222420,2021-03-05,2520
222420,2021-03-04,2450
222420,2021-03-03,2450
222420,2021-03-02,2525
222420,2021-02-26,2600
222420,2021-02-25,2665
222420,2021-02-24,2050
222420,2021-02-23,2020
222420,2021-02-22,2085
136510,2021-04-05,6200
136510,2021-04-02,6240
136510,2021-04-01,6270
136510,2021-03-31,6240
136510,2021-03-30,6270
136510,2021-03-29,6230
136510,2021-03-26,6170
136510,2021-03-25,6000
136510,2021-03-24,6040
136510,2021-03-23,6030
136510,2021-03-22,6190
136510,2021-03-19,6240
136510,2021-03-18,6100
136510,2021-03-17,5890
136510,2021-03-16,5970
136510,2021-03-15,5940
136510,2021-03-12,5890
136510,2021-03-11,5780
136510,2021-03-10,5570
136510,2021-03-09,5530
136510,2021-03-08,5760
136510,2021-03-05,5890
136510,2021-03-04,6000
136510,2021-03-03,6120
136510,2021-03-02,6080
136510,2021-02-26,5980
136510,2021-02-25,6250
136510,2021-02-24,6190
136510,2021-02-23,6380
136510,2021-02-22,6470
099320,2021-04-05,59800
099320,2021-04-02,60400
099320,2021-04-01,60300
099320,2021-03-31,61800
099320,2021-03-30,63300
099320,2021-03-29,65300
099320,2021-03-26,61600
099320,2021-03-25,61500
099320,2021-03-24,59900
099320,2021-03-23,57700
099320,2021-03-22,60000
099320,2021-03-19,61200
099320,2021-03-18,63300
099320,2021-03-17,59000
099320,2021-03-16,61900
099320,2021-03-15,61200
099320,2021-03-12,60900
099320,2021-03-11,59400
099320,2021-03-10,58100
099320,2021-03-09,61000
099320,2021-03-08,60000
099320,2021-03-05,61800
099320,2021-03-04,62000
099320,2021-03-03,62300
099320,2021-03-02,60600
099320,2021-02-26,62100
099320,2021-02-25,65700
099320,2021-02-24,64900
099320,2021-02-23,72000
099320,2021-02-22,73500
066790,2021-04-05,846
066790,2021-04-02,846
066790,2021-04-01,846
066790,2021-03-31,846
066790,2021-03-30,846
066790,2021-03-29,846
066790,2021-03-26,846
066790,2021-03-25,846
066790,2021-03-24,846
066790,2021-03-23,846
066790,2021-03-22,846
066790,2021-03-19,846
066790,2021-03-18,846
066790,2021-03-17,846
066790,2021-03-16,846
066790,2021-03-15,846
066790,2021-03-12,846
066790,2021-03-11,846
066790,2021-03-10,846
066790,2021-03-09,846
066790,2021-03-08,846
066790,2021-03-05,846
066790,2021-03-04,846
066790,2021-03-03,846
066790,2021-03-02,846
066790,2021-02-26,846
066790,2021-02-25,846
066790,2021-02-24,846
066790,2021-02-23,846
066790,2021-02-22,846
225330,2021-04-05,6830
225330,2021-04-02,6660
225330,2021-04-01,6730
225330,2021-03-31,6660
225330,2021-03-30,6370
225330,2021-03-29,6240
225330,2021-03-26,6310
225330,2021-03-25,6450
225330,2021-03-24,6520
225330,2021-03-23,6490
225330,2021-03-22,6310
225330,2021-03-19,6270
225330,2021-03-18,6180
225330,2021-03-17,6210
225330,2021-03-16,6400
225330,2021-03-15,6220
225330,2021-03-12,6240
225330,2021-03-11,6160
225330,2021-03-10,6560
225330,2021-03-09,6560
225330,2021-03-08,6710
225330,2021-03-05,6480
225330,2021-03-04,6140
225330,2021-03-03,6300
225330,2021-03-02,5140
225330,2021-02-26,5160
225330,2021-02-25,5210
225330,2021-02-24,5080
225330,2021-02-23,5160
225330,2021-02-22,5210
101240,2021-04-05,8090
101240,2021-04-02,8120
101240,2021-04-01,8040
101240,2021-03-31,8090
101240,2021-03-30,8000
101240,2021-03-29,8090
101240,2021-03-26,8280
101240,2021-03-25,8230
101240,2021-03-24,8330
101240,2021-03-23,8250
101240,2021-03-22,8250
101240,2021-03-19,8260
101240,2021-03-18,8280
101240,2021-03-17,8180
101240,2021-03-16,8360
101240,2021-03-15,8290
101240,2021-03-12,8460
101240,2021-03-11,8470
101240,2021-03-10,8340
101240,2021-03-09,8450
101240,2021-03-08,8210
101240,2021-03-05,8520
101240,2021-03-04,8450
101240,2021-03-03,8100
101240,2021-03-02,7880
101240,2021-02-26,8070
101240,2021-02-25,8100
101240,2021-02-24,7700
101240,2021-02-23,7920
101240,2021-02-22,7900
036010,2021-04-05,7050
036010,2021-04-02,7010
036010,2021-04-01,6780
036010,2021-03-31,6710
036010,2021-03-30,6840
036010,2021-03-29,6670
036010,2021-03-26,6680
036010,2021-03-25,6750
036010,2021-03-24,6840
036010,2021-03-23,6800
036010,2021-03-22,7030
036010,2021-03-19,7010
036010,2021-03-18,7000
036010,2021-03-17,7010
036010,2021-03-16,7150
036010,2021-03-15,6780
036010,2021-03-12,6780
036010,2021-03-11,6640
036010,2021-03-10,6560
036010,2021-03-09,6610
036010,2021-03-08,6680
036010,2021-03-05,6720
036010,2021-03-04,6680
036010,2021-03-03,6870
036010,2021-03-02,6900
036010,2021-02-26,6980
036010,2021-02-25,7470
036010,2021-02-24,7400
036010,2021-02-23,7680
036010,2021-02-22,7940
246720,2021-04-05,5290
246720,2021-04-02,5340
246720,2021-04-01,5320
246720,2021-03-31,5390
246720,2021-03-30,5450
246720,2021-03-29,5520
246720,2021-03-26,5400
246720,2021-03-25,5100
246720,2021-03-24,5120
246720,2021-03-23,4615
246720,2021-03-22,5330
246720,2021-03-19,5190
246720,2021-03-18,5290
246720,2021-03-17,5330
246720,2021-03-16,5340
246720,2021-03-15,5390
246720,2021-03-12,5170
246720,2021-03-11,5000
246720,2021-03-10,4875
246720,2021-03-09,4825
246720,2021-03-08,4980
246720,2021-03-05,4985
246720,2021-03-04,5000
246720,2021-03-03,5230
246720,2021-03-02,5420
246720,2021-02-26,5470
246720,2021-02-25,5340
246720,2021-02-24,5250
246720,2021-02-23,5200
246720,2021-02-22,5330
332370,2021-04-05,8140
332370,2021-04-02,8090
332370,2021-04-01,8110
332370,2021-03-31,8110
332370,2021-03-30,8160
332370,2021-03-29,8180
332370,2021-03-26,8240
332370,2021-03-25,8270
332370,2021-03-24,8230
332370,2021-03-23,8180
332370,2021-03-22,8240
332370,2021-03-19,8210
332370,2021-03-18,8090
332370,2021-03-17,8140
332370,2021-03-16,8070
332370,2021-03-15,7980
332370,2021-03-12,7890
332370,2021-03-11,7920
332370,2021-03-10,7820
332370,2021-03-09,7900
332370,2021-03-08,8020
332370,2021-03-05,7870
332370,2021-03-04,7850
332370,2021-03-03,7990
332370,2021-03-02,7910
332370,2021-02-26,7890
332370,2021-02-25,8020
332370,2021-02-24,7990
332370,2021-02-23,8020
332370,2021-02-22,8200
123010,2021-04-05,2190
123010,2021-04-02,2325
123010,2021-04-01,2305
123010,2021-03-31,2230
123010,2021-03-30,2315
123010,2021-03-29,2340
123010,2021-03-26,2595
123010,2021-03-25,2570
123010,2021-03-24,2395
123010,2021-03-23,2170
123010,2021-03-22,2120
123010,2021-03-19,2290
123010,2021-03-18,2145
123010,2021-03-17,2010
123010,2021-03-16,1970
123010,2021-03-15,1965
123010,2021-03-12,1850
123010,2021-03-11,1805
123010,2021-03-10,1755
123010,2021-03-09,1745
123010,2021-03-08,1755
123010,2021-03-05,1765
123010,2021-03-04,1785
123010,2021-03-03,1795
123010,2021-03-02,1795
123010,2021-02-26,1700
123010,2021-02-25,1735
123010,2021-02-24,1720
123010,2021-02-23,1750
123010,2021-02-22,1780
052770,2021-04-05,3180
052770,2021-04-02,3180
052770,2021-04-01,3180
052770,2021-03-31,3180
052770,2021-03-30,3180
052770,2021-03-29,3180
052770,2021-03-26,3180
052770,2021-03-25,3180
052770,2021-03-24,3180
052770,2021-03-23,3180
052770,2021-03-22,3180
052770,2021-03-19,3180
052770,2021-03-18,3180
052770,2021-03-17,3180
052770,2021-03-16,3180
052770,2021-03-15,3180
052770,2021-03-12,3180
052770,2021-03-11,3180
052770,2021-03-10,3180
052770,2021-03-09,3180
052770,2021-03-08,3180
052770,2021-03-05,3180
052770,2021-03-04,3180
052770,2021-03-03,3180
052770,2021-03-02,3180
052770,2021-02-26,3180
052770,2021-02-25,3180
052770,2021-02-24,3180
052770,2021-02-23,3180
052770,2021-02-22,3180
013310,2021-04-05,3900
013310,2021-04-02,3825
013310,2021-04-01,3705
013310,2021-03-31,3715
013310,2021-03-30,3755
013310,2021-03-29,3715
013310,2021-03-26,3810
013310,2021-03-25,3775
013310,2021-03-24,3750
013310,2021-03-23,3800
013310,2021-03-22,3950
013310,2021-03-19,3985
013310,2021-03-18,3965
013310,2021-03-17,3840
013310,2021-03-16,3950
013310,2021-03-15,4055
013310,2021-03-12,3890
013310,2021-03-11,3880
013310,2021-03-10,3715
013310,2021-03-09,3610
013310,2021-03-08,3680
013310,2021-03-05,3685
013310,2021-03-04,3450
013310,2021-03-03,3570
013310,2021-03-02,3665
013310,2021-02-26,3530
013310,2021-02-25,3495
013310,2021-02-24,3320
013310,2021-02-23,3550
013310,2021-02-22,3540
067160,2021-04-05,78300
067160,2021-04-02,79500
067160,2021-04-01,79200
067160,2021-03-31,78500
067160,2021-03-30,80400
067160,2021-03-29,78800
067160,2021-03-26,79700
067160,2021-03-25,78700
067160,2021-03-24,79600
067160,2021-03-23,76800
067160,2021-03-22,76400
067160,2021-03-19,77000
067160,2021-03-18,80000
067160,2021-03-17,75900
067160,2021-03-16,76800
067160,2021-03-15,77400
067160,2021-03-12,76600
067160,2021-03-11,76500
067160,2021-03-10,76700
067160,2021-03-09,75500
067160,2021-03-08,76700
067160,2021-03-05,77400
067160,2021-03-04,79700
067160,2021-03-03,80900
067160,2021-03-02,77800
067160,2021-02-26,72900
067160,2021-02-25,77400
067160,2021-02-24,74500
067160,2021-02-23,76100
067160,2021-02-22,76500
347860,2021-04-05,33950
347860,2021-04-02,33950
347860,2021-04-01,34450
347860,2021-03-31,35200
347860,2021-03-30,34150
347860,2021-03-29,33700
347860,2021-03-26,34050
347860,2021-03-25,34500
347860,2021-03-24,35750
347860,2021-03-23,35900
347860,2021-03-22,35800
347860,2021-03-19,33950
347860,2021-03-18,34700
347860,2021-03-17,34600
347860,2021-03-16,33550
347860,2021-03-15,33050
347860,2021-03-12,33000
347860,2021-03-11,33200
347860,2021-03-10,34500
347860,2021-03-09,36750
347860,2021-03-08,39000
347860,2021-03-05,37700
347860,2021-03-04,38850
347860,2021-03-03,37800
347860,2021-03-02,32850
347860,2021-02-26,32750
347860,2021-02-25,33550
347860,2021-02-24,32400
347860,2021-02-23,36100
347860,2021-02-22,37350
085810,2021-04-05,2195
085810,2021-04-02,2140
085810,2021-04-01,1960
085810,2021-03-31,1975
085810,2021-03-30,1960
085810,2021-03-29,1920
085810,2021-03-26,2000
085810,2021-03-25,2010
085810,2021-03-24,1880
085810,2021-03-23,1855
085810,2021-03-22,1785
085810,2021-03-19,1790
085810,2021-03-18,1785
085810,2021-03-17,1775
085810,2021-03-16,1750
085810,2021-03-15,1740
085810,2021-03-12,1720
085810,2021-03-11,1670
085810,2021-03-10,1665
085810,2021-03-09,1655
085810,2021-03-08,1720
085810,2021-03-05,1755
085810,2021-03-04,1800
085810,2021-03-03,1810
085810,2021-03-02,1795
085810,2021-02-26,1750
085810,2021-02-25,1825
085810,2021-02-24,1795
085810,2021-02-23,1915
085810,2021-02-22,1900
196300,2021-04-05,14500
196300,2021-04-02,14800
196300,2021-04-01,14750
196300,2021-03-31,14050
196300,2021-03-30,14150
196300,2021-03-29,14650
196300,2021-03-26,14200
196300,2021-03-25,14700
196300,2021-03-24,14950
196300,2021-03-23,15100
196300,2021-03-22,15250
196300,2021-03-19,15500
196300,2021-03-18,15500
196300,2021-03-17,15500
196300,2021-03-16,15800
196300,2021-03-15,15400
196300,2021-03-12,15300
196300,2021-03-11,15200
196300,2021-03-10,15150
196300,2021-03-09,14950
196300,2021-03-08,16250
196300,2021-03-05,15500
196300,2021-03-04,15750
196300,2021-03-03,15850
196300,2021-03-02,15750
196300,2021-02-26,15650
196300,2021-02-25,16450
196300,2021-02-24,16550
196300,2021-02-23,16750
196300,2021-02-22,17050
238090,2021-04-05,4085
238090,2021-04-02,4140
238090,2021-04-01,4135
238090,2021-03-31,4090
238090,2021-03-30,4170
238090,2021-03-29,4130
238090,2021-03-26,4250
238090,2021-03-25,4280
238090,2021-03-24,4285
238090,2021-03-23,4305
238090,2021-03-22,4310
238090,2021-03-19,4320
238090,2021-03-18,4410
238090,2021-03-17,4330
238090,2021-03-16,4310
238090,2021-03-15,4340
238090,2021-03-12,4270
238090,2021-03-11,4155
238090,2021-03-10,4060
238090,2021-03-09,4100
238090,2021-03-08,4220
238090,2021-03-05,4305
238090,2021-03-04,4385
238090,2021-03-03,4505
238090,2021-03-02,4510
238090,2021-02-26,4375
238090,2021-02-25,4555
238090,2021-02-24,4340
238090,2021-02-23,4635
238090,2021-02-22,4810
174900,2021-04-05,30000
174900,2021-04-02,30900
174900,2021-04-01,30450
174900,2021-03-31,30050
174900,2021-03-30,30300
174900,2021-03-29,30900
174900,2021-03-26,31200
174900,2021-03-25,30250
174900,2021-03-24,31150
174900,2021-03-23,31050
174900,2021-03-22,30050
174900,2021-03-19,30700
174900,2021-03-18,31300
174900,2021-03-17,31400
174900,2021-03-16,31000
174900,2021-03-15,31000
174900,2021-03-12,30750
174900,2021-03-11,29600
174900,2021-03-10,30250
174900,2021-03-09,29900
174900,2021-03-08,28700
174900,2021-03-05,28900
174900,2021-03-04,29550
174900,2021-03-03,29850
174900,2021-03-02,28550
174900,2021-02-26,27900
174900,2021-02-25,28500
174900,2021-02-24,27600
174900,2021-02-23,28200
174900,2021-02-22,29250
234300,2021-04-05,8590
234300,2021-04-02,8470
234300,2021-04-01,8940
234300,2021-03-31,8890
234300,2021-03-30,8690
234300,2021-03-29,8500
234300,2021-03-26,8350
234300,2021-03-25,8350
234300,2021-03-24,7280
234300,2021-03-23,5600
234300,2021-03-22,5680
234300,2021-03-19,5720
234300,2021-03-18,5630
234300,2021-03-17,5750
234300,2021-03-16,5760
234300,2021-03-15,5800
234300,2021-03-12,5810
234300,2021-03-11,5500
234300,2021-03-10,5330
234300,2021-03-09,5490
234300,2021-03-08,5460
234300,2021-03-05,5680
234300,2021-03-04,5560
234300,2021-03-03,5390
234300,2021-03-02,5420
234300,2021-02-26,5530
234300,2021-02-25,5680
234300,2021-02-24,5620
234300,2021-02-23,6000
234300,2021-02-22,5710
288620,2021-04-05,33400
288620,2021-04-02,33550
288620,2021-04-01,33950
288620,2021-03-31,33750
288620,2021-03-30,33750
288620,2021-03-29,33700
288620,2021-03-26,34100
288620,2021-03-25,33600
288620,2021-03-24,33850
288620,2021-03-23,32450
288620,2021-03-22,32600
288620,2021-03-19,33300
288620,2021-03-18,33800
288620,2021-03-17,33850
288620,2021-03-16,33150
288620,2021-03-15,33050
288620,2021-03-12,32950
288620,2021-03-11,31900
288620,2021-03-10,31400
288620,2021-03-09,32150
288620,2021-03-08,33600
288620,2021-03-05,33950
288620,2021-03-04,34750
288620,2021-03-03,35250
288620,2021-03-02,32950
288620,2021-02-26,33200
288620,2021-02-25,34700
288620,2021-02-24,33950
288620,2021-02-23,35750
288620,2021-02-22,36800
054630,2021-04-05,1555
054630,2021-04-02,1560
054630,2021-04-01,1505
054630,2021-03-31,1450
054630,2021-03-30,1455
054630,2021-03-29,1400
054630,2021-03-26,1475
054630,2021-03-25,1475
054630,2021-03-24,1525
054630,2021-03-23,1565
054630,2021-03-22,1610
054630,2021-03-19,1600
054630,2021-03-18,1610
054630,2021-03-17,1520
054630,2021-03-16,1535
054630,2021-03-15,1660
054630,2021-03-12,1360
054630,2021-03-11,1325
054630,2021-03-10,1300
054630,2021-03-09,1375
054630,2021-03-08,1305
054630,2021-03-05,1360
054630,2021-03-04,1430
054630,2021-03-03,1490
054630,2021-03-02,1445
054630,2021-02-26,1465
054630,2021-02-25,1540
054630,2021-02-24,1475
054630,2021-02-23,1550
054630,2021-02-22,1570
298380,2021-04-05,21800
298380,2021-04-02,22100
298380,2021-04-01,21750
298380,2021-03-31,21850
298380,2021-03-30,22250
298380,2021-03-29,22250
298380,2021-03-26,22150
298380,2021-03-25,21850
298380,2021-03-24,22400
298380,2021-03-23,22150
298380,2021-03-22,21650
298380,2021-03-19,22050
298380,2021-03-18,22000
298380,2021-03-17,22400
298380,2021-03-16,22200
298380,2021-03-15,21650
298380,2021-03-12,21600
298380,2021-03-11,21350
298380,2021-03-10,20200
298380,2021-03-09,20850
298380,2021-03-08,20650
298380,2021-03-05,21100
298380,2021-03-04,20350
298380,2021-03-03,21250
298380,2021-03-02,21550
298380,2021-02-26,20300
298380,2021-02-25,21100
298380,2021-02-24,20150
298380,2021-02-23,20250
298380,2021-02-22,20950
003800,2021-04-05,42150
003800,2021-04-02,42200
003800,2021-04-01,42350
003800,2021-03-31,42750
003800,2021-03-30,43050
003800,2021-03-29,46200
003800,2021-03-26,46250
003800,2021-03-25,44400
003800,2021-03-24,43900
003800,2021-03-23,42950
003800,2021-03-22,42800
003800,2021-03-19,42600
003800,2021-03-18,42400
003800,2021-03-17,42300
003800,2021-03-16,41450
003800,2021-03-15,41400
003800,2021-03-12,41250
003800,2021-03-11,41200
003800,2021-03-10,41000
003800,2021-03-09,41250
003800,2021-03-08,41300
003800,2021-03-05,41100
003800,2021-03-04,40900
003800,2021-03-03,40950
003800,2021-03-02,40700
003800,2021-02-26,41000
003800,2021-02-25,40800
003800,2021-02-24,40800
003800,2021-02-23,41350
003800,2021-02-22,41400
224110,2021-04-05,39200
224110,2021-04-02,39050
224110,2021-04-01,39400
224110,2021-03-31,37550
224110,2021-03-30,28900
224110,2021-03-29,27500
224110,2021-03-26,25150
224110,2021-03-25,25750
224110,2021-03-24,26050
224110,2021-03-23,23600
224110,2021-03-22,25400
224110,2021-03-19,25900
224110,2021-03-18,26050
224110,2021-03-17,24700
224110,2021-03-16,24600
224110,2021-03-15,25300
224110,2021-03-12,26300
224110,2021-03-11,26500
224110,2021-03-10,25250
224110,2021-03-09,27000
224110,2021-03-08,23500
224110,2021-03-05,24500
224110,2021-03-04,25250
224110,2021-03-03,21600
224110,2021-03-02,21200
224110,2021-02-26,21000
224110,2021-02-25,21700
224110,2021-02-24,20900
224110,2021-02-23,21850
224110,2021-02-22,22000
021080,2021-04-05,6330
021080,2021-04-02,6250
021080,2021-04-01,4815
021080,2021-03-31,3705
021080,2021-03-30,3895
021080,2021-03-29,3155
021080,2021-03-26,3115
021080,2021-03-25,3055
021080,2021-03-24,3170
021080,2021-03-23,3150
021080,2021-03-22,3320
021080,2021-03-19,3325
021080,2021-03-18,3240
021080,2021-03-17,3215
021080,2021-03-16,3185
021080,2021-03-15,2820
021080,2021-03-12,2670
021080,2021-03-11,2600
021080,2021-03-10,2510
021080,2021-03-09,2515
021080,2021-03-08,2415
021080,2021-03-05,2355
021080,2021-03-04,2395
021080,2021-03-03,2390
021080,2021-03-02,2355
021080,2021-02-26,2325
021080,2021-02-25,2370
021080,2021-02-24,2360
021080,2021-02-23,2490
021080,2021-02-22,2650
073070,2021-04-05,2035
073070,2021-04-02,2035
073070,2021-04-01,2035
073070,2021-03-31,2035
073070,2021-03-30,2035
073070,2021-03-29,2035
073070,2021-03-26,2035
073070,2021-03-25,2035
073070,2021-03-24,2035
073070,2021-03-23,2035
073070,2021-03-22,2035
073070,2021-03-19,2035
073070,2021-03-18,2035
073070,2021-03-17,2035
073070,2021-03-16,2035
073070,2021-03-15,2035
073070,2021-03-12,2035
073070,2021-03-11,2035
073070,2021-03-10,2035
073070,2021-03-09,2035
073070,2021-03-08,2035
073070,2021-03-05,2035
073070,2021-03-04,2035
073070,2021-03-03,2035
073070,2021-03-02,2035
073070,2021-02-26,2035
073070,2021-02-25,2035
073070,2021-02-24,2035
073070,2021-02-23,2035
073070,2021-02-22,2035
038110,2021-04-05,3220
038110,2021-04-02,3185
038110,2021-04-01,3150
038110,2021-03-31,3340
038110,2021-03-30,2980
038110,2021-03-29,2930
038110,2021-03-26,3000
038110,2021-03-25,2955
038110,2021-03-24,3010
038110,2021-03-23,3045
038110,2021-03-22,3020
038110,2021-03-19,2980
038110,2021-03-18,2595
038110,2021-03-17,2450
038110,2021-03-16,2145
038110,2021-03-15,2130
038110,2021-03-12,2125
038110,2021-03-11,2100
038110,2021-03-10,2080
038110,2021-03-09,2080
038110,2021-03-08,2125
038110,2021-03-05,2135
038110,2021-03-04,2125
038110,2021-03-03,2115
038110,2021-03-02,2050
038110,2021-02-26,2010
038110,2021-02-25,2085
038110,2021-02-24,2050
038110,2021-02-23,2130
038110,2021-02-22,2190
205100,2021-04-05,4840
205100,2021-04-02,4785
205100,2021-04-01,4760
205100,2021-03-31,4710
205100,2021-03-30,4835
205100,2021-03-29,4715
205100,2021-03-26,4700
205100,2021-03-25,4725
205100,2021-03-24,4740
205100,2021-03-23,4675
205100,2021-03-22,4680
205100,2021-03-19,4420
205100,2021-03-18,4455
205100,2021-03-17,4445
205100,2021-03-16,4490
205100,2021-03-15,4405
205100,2021-03-12,4370
205100,2021-03-11,4290
205100,2021-03-10,4230
205100,2021-03-09,4290
205100,2021-03-08,4380
205100,2021-03-05,4410
205100,2021-03-04,4440
205100,2021-03-03,4565
205100,2021-03-02,4500
205100,2021-02-26,4480
205100,2021-02-25,4620
205100,2021-02-24,4615
205100,2021-02-23,4870
205100,2021-02-22,4910
067570,2021-04-05,5150
067570,2021-04-02,5190
067570,2021-04-01,5130
067570,2021-03-31,5200
067570,2021-03-30,5140
067570,2021-03-29,5100
067570,2021-03-26,5230
067570,2021-03-25,5360
067570,2021-03-24,5260
067570,2021-03-23,5270
067570,2021-03-22,6400
067570,2021-03-19,6440
067570,2021-03-18,6430
067570,2021-03-17,6210
067570,2021-03-16,6080
067570,2021-03-15,6270
067570,2021-03-12,6280
067570,2021-03-11,5890
067570,2021-03-10,5740
067570,2021-03-09,5980
067570,2021-03-08,6000
067570,2021-03-05,6540
067570,2021-03-04,6350
067570,2021-03-03,6450
067570,2021-03-02,6750
067570,2021-02-26,6760
067570,2021-02-25,6150
067570,2021-02-24,5160
067570,2021-02-23,6000
067570,2021-02-22,5010
183490,2021-04-05,122000
183490,2021-04-02,116500
183490,2021-04-01,114600
183490,2021-03-31,121500
183490,2021-03-30,121700
183490,2021-03-29,121400
183490,2021-03-26,127000
183490,2021-03-25,129800
183490,2021-03-24,123900
183490,2021-03-23,122100
183490,2021-03-22,110700
183490,2021-03-19,114600
183490,2021-03-18,113200
183490,2021-03-17,108600
183490,2021-03-16,106600
183490,2021-03-15,102300
183490,2021-03-12,104100
183490,2021-03-11,103700
183490,2021-03-10,101200
183490,2021-03-09,101000
183490,2021-03-08,97600
183490,2021-03-05,94400
183490,2021-03-04,94100
183490,2021-03-03,93500
183490,2021-03-02,93300
183490,2021-02-26,88900
183490,2021-02-25,91700
183490,2021-02-24,88400
183490,2021-02-23,88700
183490,2021-02-22,90100
182400,2021-04-05,18000
182400,2021-04-02,18700
182400,2021-04-01,18250
182400,2021-03-31,18000
182400,2021-03-30,18250
182400,2021-03-29,18000
182400,2021-03-26,18350
182400,2021-03-25,18350
182400,2021-03-24,18900
182400,2021-03-23,19350
182400,2021-03-22,19500
182400,2021-03-19,20000
182400,2021-03-18,19450
182400,2021-03-17,19400
182400,2021-03-16,19200
182400,2021-03-15,19050
182400,2021-03-12,19300
182400,2021-03-11,18700
182400,2021-03-10,17600
182400,2021-03-09,18450
182400,2021-03-08,19500
182400,2021-03-05,20700
182400,2021-03-04,20600
182400,2021-03-03,20300
182400,2021-03-02,20150
